ERO-LESA Statistical Tracking Unit,,,,,,
For Official Use Only (FOUO)/Pre-decisional,,,,,,
UW v. DHS - ICE Productions,,,,,,
Please review the last tab for footnotes.,,,,,,
,,,,,,
FY2012 - FY2019 YTD (01/01/2012 - 07/06/2019) Other ICE Removals for the Seattle Area of Responsibility,,,,,,
Departed Date,Date of Birth,Gender,Country of Citizenship,Event Number,Most Serious Conviction,Case Category
9/25/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Kidnap Minor,[8C] Excludable / Inadmissible - Administrative Final Order Issued
9/25/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),"Illegal Entry (INA SEC.101(a)(43)(O), 8USC1325 only)",[16] Reinstated Final Order
9/25/2018,"(b)(6),(b)(7)(c )",Female,MEXICO,(b)(7)(E ),,[8C] Excludable / Inadmissible - Administrative Final Order Issued
9/25/2018,"(b)(6),(b)(7)(c )",Male,COLOMBIA,(b)(7)(E ),Larceny,[3] Deportable - Administratively Final Order
9/25/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Extortion,[8C] Excludable / Inadmissible - Administrative Final Order Issued
9/25/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Driving Under Influence Liquor,[8C] Excludable / Inadmissible - Administrative Final Order Issued
9/25/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),,[8C] Excludable / Inadmissible - Administrative Final Order Issued
9/25/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),"Illegal Entry (INA SEC.101(a)(43)(O), 8USC1325 only)",[8C] Excludable / Inadmissible - Administrative Final Order Issued
9/25/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Traffic Offense,[3] Deportable - Administratively Final Order
9/25/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Weapon Offense,[16] Reinstated Final Order
9/25/2018,"(b)(6),(b)(7)(c )",Female,MEXICO,(b)(7)(E ),Assault,[8C] Excludable / Inadmissible - Administrative Final Order Issued
9/25/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Assault,[16] Reinstated Final Order
9/25/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Larceny,[8C] Excludable / Inadmissible - Administrative Final Order Issued
9/25/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),,[16] Reinstated Final Order
9/25/2018,"(b)(6),(b)(7)(c )",Male,TAIWAN,(b)(7)(E ),"Flight To Avoid (prosecution, confinement, etc.)",[3] Deportable - Administratively Final Order
9/25/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Domestic Violence,[8C] Excludable / Inadmissible - Administrative Final Order Issued
9/25/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Public Order Crimes,[16] Reinstated Final Order
9/25/2018,"(b)(6),(b)(7)(c )",Female,MEXICO,(b)(7)(E ),Burglary,[8C] Excludable / Inadmissible - Administrative Final Order Issued
9/25/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Sex Assault,[8C] Excludable / Inadmissible - Administrative Final Order Issued
9/25/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Driving Under Influence Liquor,[8C] Excludable / Inadmissible - Administrative Final Order Issued
9/25/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Assault,[8C] Excludable / Inadmissible - Administrative Final Order Issued
9/25/2018,"(b)(6),(b)(7)(c )",Female,MEXICO,(b)(7)(E ),Amphetamine - Possession,[8C] Excludable / Inadmissible - Administrative Final Order Issued
9/25/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Driving Under Influence Liquor,[8C] Excludable / Inadmissible - Administrative Final Order Issued
9/25/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Assault,[8C] Excludable / Inadmissible - Administrative Final Order Issued
9/25/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Assault,[16] Reinstated Final Order
9/25/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Assault,[16] Reinstated Final Order
9/25/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Sex Assault,[8C] Excludable / Inadmissible - Administrative Final Order Issued
9/25/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Resisting Officer,[3] Deportable - Administratively Final Order
9/25/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Molestation of Minor,[16] Reinstated Final Order
9/25/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Driving Under Influence Liquor,[8E] Inadmissible - ICE Fugitive
9/25/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Driving Under Influence Liquor,[8C] Excludable / Inadmissible - Administrative Final Order Issued
9/25/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),,[16] Reinstated Final Order
9/25/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),,[16] Reinstated Final Order
9/25/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Liquor - Sell,[8E] Inadmissible - ICE Fugitive
9/25/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Drug Trafficking,[16] Reinstated Final Order
9/25/2018,"(b)(6),(b)(7)(c )",Female,MEXICO,(b)(7)(E ),Assault,[8C] Excludable / Inadmissible - Administrative Final Order Issued
9/25/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Violation of a Court Order,[8C] Excludable / Inadmissible - Administrative Final Order Issued
9/25/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),"Illegal Re-Entry (INA SEC.101(a)(43)(O), 8USC1326 only)",[16] Reinstated Final Order
9/25/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Fraud - Impersonating,[16] Reinstated Final Order
9/25/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Driving Under Influence Liquor,[8C] Excludable / Inadmissible - Administrative Final Order Issued
9/25/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),,[8C] Excludable / Inadmissible - Administrative Final Order Issued
9/25/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Licensing Violation,[8C] Excludable / Inadmissible - Administrative Final Order Issued
9/26/2018,"(b)(6),(b)(7)(c )",Male,HONG KONG,(b)(7)(E ),Cocaine - Sell,[3] Deportable - Administratively Final Order
9/26/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),,[8C] Excludable / Inadmissible - Administrative Final Order Issued
9/28/2018,"(b)(6),(b)(7)(c )",Male,ECUADOR,(b)(7)(E ),Heroin - Sell,[8C] Excludable / Inadmissible - Administrative Final Order Issued
10/5/2017,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[8E] Inadmissible - ICE Fugitive
10/6/2017,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[8C] Excludable / Inadmissible - Administrative Final Order Issued
10/7/2017,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),,[8C] Excludable / Inadmissible - Administrative Final Order Issued
10/16/2017,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Peeping Tom,[8C] Excludable / Inadmissible - Administrative Final Order Issued
10/17/2017,"(b)(6),(b)(7)(c )",Female,MEXICO,(b)(7)(E ),,[8C] Excludable / Inadmissible - Administrative Final Order Issued
10/17/2017,"(b)(6),(b)(7)(c )",Female,MEXICO,(b)(7)(E ),,[8C] Excludable / Inadmissible - Administrative Final Order Issued
10/27/2017,"(b)(6),(b)(7)(c )",Male,NICARAGUA,(b)(7)(E ),,[3] Deportable - Administratively Final Order
10/31/2017,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Assault,[8C] Excludable / Inadmissible - Administrative Final Order Issued
12/8/2017,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),,[8C] Excludable / Inadmissible - Administrative Final Order Issued
12/14/2017,"(b)(6),(b)(7)(c )",Male,IRAQ,(b)(7)(E ),,[5B] Removable - ICE Fugitive
1/2/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Stolen Property,[8C] Excludable / Inadmissible - Administrative Final Order Issued
1/19/2018,"(b)(6),(b)(7)(c )",Male,HONDURAS,(b)(7)(E ),"Illegal Entry (INA SEC.101(a)(43)(O), 8USC1325 only)",[8E] Inadmissible - ICE Fugitive
2/1/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),,[8C] Excludable / Inadmissible - Administrative Final Order Issued
2/8/2018,"(b)(6),(b)(7)(c )",Female,MEXICO,(b)(7)(E ),,[8E] Inadmissible - ICE Fugitive
2/10/2018,"(b)(6),(b)(7)(c )",Male,RUSSIA,(b)(7)(E ),,[3] Deportable - Administratively Final Order
2/12/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Disorderly Conduct,[8C] Excludable / Inadmissible - Administrative Final Order Issued
3/5/2018,"(b)(6),(b)(7)(c )",Female,MEXICO,(b)(7)(E ),,[8C] Excludable / Inadmissible - Administrative Final Order Issued
3/14/2018,"(b)(6),(b)(7)(c )",Female,MEXICO,(b)(7)(E ),,[8C] Excludable / Inadmissible - Administrative Final Order Issued
3/14/2018,"(b)(6),(b)(7)(c )",Female,MEXICO,(b)(7)(E ),,[8C] Excludable / Inadmissible - Administrative Final Order Issued
3/16/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),,[8C] Excludable / Inadmissible - Administrative Final Order Issued
3/19/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),,[8E] Inadmissible - ICE Fugitive
3/23/2018,"(b)(6),(b)(7)(c )",Male,CUBA,(b)(7)(E ),Kidnap Adult To Sexually Assault,[8C] Excludable / Inadmissible - Administrative Final Order Issued
4/6/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Hit and Run,[8E] Inadmissible - ICE Fugitive
4/11/2018,"(b)(6),(b)(7)(c )",Male,HONDURAS,(b)(7)(E ),,[8E] Inadmissible - ICE Fugitive
5/31/2018,"(b)(6),(b)(7)(c )",Female,HONDURAS,(b)(7)(E ),,[8C] Excludable / Inadmissible - Administrative Final Order Issued
6/7/2018,"(b)(6),(b)(7)(c )",Female,MEXICO,(b)(7)(E ),,[8C] Excludable / Inadmissible - Administrative Final Order Issued
6/13/2018,"(b)(6),(b)(7)(c )",Female,GUATEMALA,(b)(7)(E ),"Illegal Entry (INA SEC.101(a)(43)(O), 8USC1325 only)",[16] Reinstated Final Order
6/19/2018,"(b)(6),(b)(7)(c )",Male,SAUDI ARABIA,(b)(7)(E ),,[2A] Deportable - Under Adjudication by IJ
6/20/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),"Illegal Re-Entry (INA SEC.101(a)(43)(O), 8USC1326 only)",[16] Reinstated Final Order
6/20/2018,"(b)(6),(b)(7)(c )",Male,INDIA,(b)(7)(E ),,[8C] Excludable / Inadmissible - Administrative Final Order Issued
6/27/2018,"(b)(6),(b)(7)(c )",Female,MEXICO,(b)(7)(E ),,[8C] Excludable / Inadmissible - Administrative Final Order Issued
6/27/2018,"(b)(6),(b)(7)(c )",Male,"CHINA, PEOPLES REPUBLIC OF",(b)(7)(E ),,[8C] Excludable / Inadmissible - Administrative Final Order Issued
6/29/2018,"(b)(6),(b)(7)(c )",Male,CANADA,(b)(7)(E ),,[8A] Excludable / Inadmissible - Hearing Not Commenced
7/1/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Drugs - Health or Safety,[8C] Excludable / Inadmissible - Administrative Final Order Issued
7/3/2018,"(b)(6),(b)(7)(c )",Female,EL SALVADOR,(b)(7)(E ),,[8E] Inadmissible - ICE Fugitive
7/4/2018,"(b)(6),(b)(7)(c )",Female,"CHINA, PEOPLES REPUBLIC OF",(b)(7)(E ),,[5B] Removable - ICE Fugitive
7/9/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Hit and Run,[8C] Excludable / Inadmissible - Administrative Final Order Issued
7/21/2018,"(b)(6),(b)(7)(c )",Female,MEXICO,(b)(7)(E ),Hit and Run,[8C] Excludable / Inadmissible - Administrative Final Order Issued
8/1/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),,[8C] Excludable / Inadmissible - Administrative Final Order Issued
8/1/2018,"(b)(6),(b)(7)(c )",Male,JAPAN,(b)(7)(E ),,[8C] Excludable / Inadmissible - Administrative Final Order Issued
8/9/2018,"(b)(6),(b)(7)(c )",Male,CANADA,(b)(7)(E ),,[8C] Excludable / Inadmissible - Administrative Final Order Issued
8/27/2018,"(b)(6),(b)(7)(c )",Female,MEXICO,(b)(7)(E ),Domestic Violence,[8C] Excludable / Inadmissible - Administrative Final Order Issued
8/28/2018,"(b)(6),(b)(7)(c )",Male,INDIA,(b)(7)(E ),,[8C] Excludable / Inadmissible - Administrative Final Order Issued
9/1/2018,"(b)(6),(b)(7)(c )",Male,SAUDI ARABIA,(b)(7)(E ),,[3] Deportable - Administratively Final Order
9/2/2018,"(b)(6),(b)(7)(c )",Male,INDIA,(b)(7)(E ),,[3] Deportable - Administratively Final Order
9/10/2018,"(b)(6),(b)(7)(c )",Male,HONDURAS,(b)(7)(E ),Drug Trafficking,[16] Reinstated Final Order
9/14/2018,"(b)(6),(b)(7)(c )",Male,INDIA,(b)(7)(E ),,[3] Deportable - Administratively Final Order
9/17/2018,"(b)(6),(b)(7)(c )",Female,MEXICO,(b)(7)(E ),,[8C] Excludable / Inadmissible - Administrative Final Order Issued
9/18/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),,[8C] Excludable / Inadmissible - Administrative Final Order Issued
9/19/2018,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[16] Reinstated Final Order
9/21/2018,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),Assault,[16] Reinstated Final Order
9/21/2018,"(b)(6),(b)(7)(c )",Male,"CHINA, PEOPLES REPUBLIC OF",(b)(7)(E ),,[3] Deportable - Administratively Final Order
9/25/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Amphetamine - Sell,[16] Reinstated Final Order
9/26/2018,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[16] Reinstated Final Order
9/26/2018,"(b)(6),(b)(7)(c )",Male,HONDURAS,(b)(7)(E ),,[16] Reinstated Final Order
9/26/2018,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),Flight - Escape,[8C] Excludable / Inadmissible - Administrative Final Order Issued
9/26/2018,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),Traffic Offense,[8C] Excludable / Inadmissible - Administrative Final Order Issued
9/26/2018,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[16] Reinstated Final Order
9/26/2018,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),Driving Under Influence Liquor,[16] Reinstated Final Order
9/27/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),,[8C] Excludable / Inadmissible - Administrative Final Order Issued
9/28/2018,"(b)(6),(b)(7)(c )",Male,PHILIPPINES,(b)(7)(E ),Larceny,[3] Deportable - Administratively Final Order
9/28/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Cocaine - Sell,[3] Deportable - Administratively Final Order
9/29/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),,[8C] Excludable / Inadmissible - Administrative Final Order Issued
9/29/2018,"(b)(6),(b)(7)(c )",Female,MEXICO,(b)(7)(E ),"Illegal Re-Entry (INA SEC.101(a)(43)(O), 8USC1326 only)",[8C] Excludable / Inadmissible - Administrative Final Order Issued
10/2/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Assault,[11] Administrative Deportation / Removal
10/2/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),,[8C] Excludable / Inadmissible - Administrative Final Order Issued
10/2/2018,"(b)(6),(b)(7)(c )",Male,IRAQ,(b)(7)(E ),Rape With Weapon,[8C] Excludable / Inadmissible - Administrative Final Order Issued
10/2/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),,[8C] Excludable / Inadmissible - Administrative Final Order Issued
10/2/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Cocaine - Possession,[8C] Excludable / Inadmissible - Administrative Final Order Issued
10/2/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Drug Possession,[16] Reinstated Final Order
10/2/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Resisting Officer,[8C] Excludable / Inadmissible - Administrative Final Order Issued
10/2/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),,[16] Reinstated Final Order
10/2/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Aggravated Assault - Family-Strongarm,[16] Reinstated Final Order
10/2/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),,[16] Reinstated Final Order
10/2/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),,[16] Reinstated Final Order
10/2/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Driving Under Influence Liquor,[16] Reinstated Final Order
10/2/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Violation of a Court Order,[8C] Excludable / Inadmissible - Administrative Final Order Issued
10/2/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Possession Stolen Vehicle,[8C] Excludable / Inadmissible - Administrative Final Order Issued
10/2/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Driving Under Influence Liquor,[8C] Excludable / Inadmissible - Administrative Final Order Issued
10/2/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Drug Trafficking,[8C] Excludable / Inadmissible - Administrative Final Order Issued
10/2/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Driving Under Influence Liquor,[8C] Excludable / Inadmissible - Administrative Final Order Issued
10/2/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),,[8C] Excludable / Inadmissible - Administrative Final Order Issued
10/2/2018,"(b)(6),(b)(7)(c )",Male,CANADA,(b)(7)(E ),,[16] Reinstated Final Order
10/2/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),,[16] Reinstated Final Order
10/2/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Homicide,[3] Deportable - Administratively Final Order
10/2/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Driving Under Influence Liquor,[16] Reinstated Final Order
10/2/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),,[8C] Excludable / Inadmissible - Administrative Final Order Issued
10/2/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Hit and Run,[8C] Excludable / Inadmissible - Administrative Final Order Issued
10/2/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Driving Under Influence Liquor,[8C] Excludable / Inadmissible - Administrative Final Order Issued
10/2/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),,[8C] Excludable / Inadmissible - Administrative Final Order Issued
10/2/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Domestic Violence,[8C] Excludable / Inadmissible - Administrative Final Order Issued
10/2/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Driving Under Influence Liquor,[8C] Excludable / Inadmissible - Administrative Final Order Issued
10/2/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Driving Under Influence Liquor,[16] Reinstated Final Order
10/2/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Driving Under Influence Liquor,[8C] Excludable / Inadmissible - Administrative Final Order Issued
10/2/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),,[8C] Excludable / Inadmissible - Administrative Final Order Issued
10/2/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),,[16] Reinstated Final Order
10/2/2018,"(b)(6),(b)(7)(c )",Female,LEBANON,(b)(7)(E ),Homicide-Negligent Manslaughter-Vehicle,[3] Deportable - Administratively Final Order
10/2/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Fraud - False Statement,[16] Reinstated Final Order
10/3/2018,"(b)(6),(b)(7)(c )",Male,MOLDOVA,(b)(7)(E ),Sex Assault - Sodomy-Boy-Strongarm,[3] Deportable - Administratively Final Order
10/3/2018,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),Robbery,[8C] Excludable / Inadmissible - Administrative Final Order Issued
10/3/2018,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),"Illegal Re-Entry (INA SEC.101(a)(43)(O), 8USC1326 only)",[16] Reinstated Final Order
10/3/2018,"(b)(6),(b)(7)(c )",Female,MEXICO,(b)(7)(E ),,[8C] Excludable / Inadmissible - Administrative Final Order Issued
10/3/2018,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[8C] Excludable / Inadmissible - Administrative Final Order Issued
10/3/2018,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),Trespassing,[8C] Excludable / Inadmissible - Administrative Final Order Issued
10/3/2018,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),Sexual Exploitation of Minor - Material - Photograph,[3] Deportable - Administratively Final Order
10/3/2018,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),Making False Report,[8C] Excludable / Inadmissible - Administrative Final Order Issued
10/3/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),,[8C] Excludable / Inadmissible - Administrative Final Order Issued
10/3/2018,"(b)(6),(b)(7)(c )",Male,"MICRONESIA, FEDERATED STATES OF",(b)(7)(E ),Sex Assault,[11] Administrative Deportation / Removal
10/3/2018,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[8C] Excludable / Inadmissible - Administrative Final Order Issued
10/3/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),"Illegal Re-Entry (INA SEC.101(a)(43)(O), 8USC1326 only)",[16] Reinstated Final Order
10/3/2018,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),"Flight To Avoid (prosecution, confinement, etc.)",[8C] Excludable / Inadmissible - Administrative Final Order Issued
10/3/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Cocaine - Sell,[16] Reinstated Final Order
10/3/2018,"(b)(6),(b)(7)(c )",Male,"CHINA, PEOPLES REPUBLIC OF",(b)(7)(E ),,[8C] Excludable / Inadmissible - Administrative Final Order Issued
10/3/2018,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),Driving Under Influence Liquor,[16] Reinstated Final Order
10/3/2018,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),Battery,[16] Reinstated Final Order
10/4/2018,"(b)(6),(b)(7)(c )",Female,MEXICO,(b)(7)(E ),Racketeer Influenced and Corrupt Organizations Act (RICO),[11] Administrative Deportation / Removal
10/4/2018,"(b)(6),(b)(7)(c )",Male,GHANA,(b)(7)(E ),Fraud,[3] Deportable - Administratively Final Order
10/4/2018,"(b)(6),(b)(7)(c )",Female,INDIA,(b)(7)(E ),,[8A] Excludable / Inadmissible - Hearing Not Commenced
10/4/2018,"(b)(6),(b)(7)(c )",Male,HONDURAS,(b)(7)(E ),Hit and Run,[8C] Excludable / Inadmissible - Administrative Final Order Issued
10/4/2018,"(b)(6),(b)(7)(c )",Male,HONDURAS,(b)(7)(E ),,[8C] Excludable / Inadmissible - Administrative Final Order Issued
10/4/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Assault,[8C] Excludable / Inadmissible - Administrative Final Order Issued
10/5/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),,[8C] Excludable / Inadmissible - Administrative Final Order Issued
10/6/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Traffic Offense,[8C] Excludable / Inadmissible - Administrative Final Order Issued
10/7/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),,[8A] Excludable / Inadmissible - Hearing Not Commenced
10/8/2018,"(b)(6),(b)(7)(c )",Female,GUATEMALA,(b)(7)(E ),,[8C] Excludable / Inadmissible - Administrative Final Order Issued
10/8/2018,"(b)(6),(b)(7)(c )",Male,HONDURAS,(b)(7)(E ),,[3] Deportable - Administratively Final Order
10/8/2018,"(b)(6),(b)(7)(c )",Female,GUATEMALA,(b)(7)(E ),,[8C] Excludable / Inadmissible - Administrative Final Order Issued
10/9/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Sex Offense,[16] Reinstated Final Order
10/9/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),,[16] Reinstated Final Order
10/9/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Larceny,[8C] Excludable / Inadmissible - Administrative Final Order Issued
10/9/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),"Illegal Entry (INA SEC.101(a)(43)(O), 8USC1325 only)",[16] Reinstated Final Order
10/9/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Rape - Remarks,[16] Reinstated Final Order
10/9/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Assault,[8C] Excludable / Inadmissible - Administrative Final Order Issued
10/9/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Narcotic Equip - Possession,[8C] Excludable / Inadmissible - Administrative Final Order Issued
10/9/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),,[16] Reinstated Final Order
10/9/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Driving Under Influence Liquor,[16] Reinstated Final Order
10/9/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Amphetamine - Sell,[16] Reinstated Final Order
10/9/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Assault,[8C] Excludable / Inadmissible - Administrative Final Order Issued
10/9/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Assault,[8C] Excludable / Inadmissible - Administrative Final Order Issued
10/9/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),,[8C] Excludable / Inadmissible - Administrative Final Order Issued
10/9/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Traffic Offense,[8C] Excludable / Inadmissible - Administrative Final Order Issued
10/9/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Traffic Offense,[8C] Excludable / Inadmissible - Administrative Final Order Issued
